window_id,row_id,packet_id_start,packet_id_end,time_start,time_end,window_packet_count,duration_sec,packet_rate,inter_arrival_mean,inter_arrival_std,inter_arrival_min,inter_arrival_max,inter_arrival_q25,inter_arrival_q50,inter_arrival_q75,length_mean,length_std,length_min,length_max,length_q25,length_q50,length_q75,length_first,length_last,length_slope,length_diff_mean,length_diff_std,length_absdiff_mean,length_absdiff_max,info_len_mean,info_len_std,info_len_max,src_unique,dst_unique,proto_unique,src_entropy,dst_entropy,proto_entropy,missing_source_ratio,broadcast_dst_ratio,ra_marker_ratio,bssid_marker_ratio,ip_endpoint_ratio,attack_packet_count,attack_packet_ratio,y_bin,y_attack_type,y_attack_type_name,y_risk,y_risk_name,attack_scenario_meta,packet_attack_type_mode_meta,session_id,split,proto_802_11_count,proto_802_11_ratio,proto_udp_count,proto_udp_ratio,proto_eapol_count,proto_eapol_ratio,proto_icmp_count,proto_icmp_ratio,proto_trans_802_11_to_802_11_count,proto_trans_802_11_to_802_11_ratio,proto_trans_802_11_to_eapol_count,proto_trans_802_11_to_eapol_ratio,proto_trans_eapol_to_eapol_count,proto_trans_eapol_to_eapol_ratio,proto_trans_udp_to_udp_count,proto_trans_udp_to_udp_ratio,proto_trans_802_11_to_udp_count,proto_trans_802_11_to_udp_ratio,proto_trans_udp_to_icmp_count,proto_trans_udp_to_icmp_ratio,info_tok_ack_count,info_tok_ack_ratio,info_tok_deauthentication_count,info_tok_deauthentication_ratio,info_tok_authentication_count,info_tok_authentication_ratio,info_tok_eapol_count,info_tok_eapol_ratio,info_tok_beacon_count,info_tok_beacon_ratio,info_tok_probe_count,info_tok_probe_ratio,info_tok_request_count,info_tok_request_ratio,info_tok_response_count,info_tok_response_ratio,info_tok_data_count,info_tok_data_ratio,info_tok_null_count,info_tok_null_ratio,info_tok_qos_count,info_tok_qos_ratio,info_tok_udp_count,info_tok_udp_ratio,info_tok_icmp_count,info_tok_icmp_ratio,info_tok_exploit_count,info_tok_exploit_ratio,info_tok_api_count,info_tok_api_ratio,info_tok_sae_count,info_tok_sae_ratio,info_tok_handshake_count,info_tok_handshake_ratio
1296,1296,41472,41503,2021-09-13 03:04:00,2021-09-13 03:04:00,32,0.0,32000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.75,46.25135133160976,38.0,131.0,38.75,85.0,131.0,39.0,131.0,0.7445014662756625,2.967741935483871,59.8554623971122,39.096774193548384,93.0,43.0,4.0,47.0,1,2,1,-0.0,1.0,-0.0,0.0,0.5,0.0,0.0,0.0,32,1.0,1,2,WPA2-PSK WIFI Cracking Attack,2,high,WPA2-PSK WIFI Cracking Attack,WPA2-PSK WIFI Cracking Attack,atk2_WPA2-PSK_WIFI_Cracking_Attack__win_00221,train,32,1.0,0,0.0,0,0.0,0,0.0,31,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16,0.5,16,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16,0.5,0,0.0,16,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1297,1297,41504,41535,2021-09-13 03:04:00,2021-09-13 03:04:00,32,0.0,32000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.59375,45.36095469605441,38.0,144.0,38.0,39.0,131.0,131.0,38.0,-1.897177419354836,-3.0,49.83521232117682,28.161290322580644,93.0,44.96875,5.865600859033966,70.0,1,2,1,-0.0,0.9283620723948676,-0.0,0.0,0.65625,0.0,0.0,0.0,31,0.96875,1,2,WPA2-PSK WIFI Cracking Attack,2,high,WPA2-PSK WIFI Cracking Attack,WPA2-PSK WIFI Cracking Attack,atk2_WPA2-PSK_WIFI_Cracking_Attack__win_00222,train,32,1.0,0,0.0,0,0.0,0,0.0,31,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,0.625,20,0.625,0,0.0,1,0.03125,0,0.0,0,0.0,0,0.0,11,0.34375,0,0.0,11,0.34375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1298,1298,41536,41567,2021-09-13 03:04:00,2021-09-13 03:04:00,32,0.0,32000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.75,216.27023026759832,38.0,564.0,38.0,39.0,65.25,564.0,38.0,-7.090542521994131,-16.967741935483872,277.5307578270603,153.16129032258064,526.0,45.96875,5.428422739387566,70.0,1,2,1,-0.0,0.7578784625383954,-0.0,0.0,0.78125,0.0,0.0,0.0,31,0.96875,1,2,WPA2-PSK WIFI Cracking Attack,2,high,WPA2-PSK WIFI Cracking Attack,WPA2-PSK WIFI Cracking Attack,atk2_WPA2-PSK_WIFI_Cracking_Attack__win_00223,train,32,1.0,0,0.0,0,0.0,0,0.0,31,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,0.75,24,0.75,0,0.0,1,0.03125,0,0.0,0,0.0,0,0.0,7,0.21875,0,0.0,7,0.21875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1299,1299,41568,41599,2021-09-13 03:04:00,2021-09-13 03:04:00,32,0.0,32000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.25,230.79536390491037,38.0,564.0,39.0,131.0,564.0,564.0,131.0,-15.684017595307903,-13.96774193548387,158.2732394129089,66.09677419354838,526.0,43.46875,6.169402194499885,70.0,1,2,1,-0.0,0.9971803988942642,-0.0,0.0,0.46875,0.0,0.0,0.0,31,0.96875,1,2,WPA2-PSK WIFI Cracking Attack,2,high,WPA2-PSK WIFI Cracking Attack,WPA2-PSK WIFI Cracking Attack,atk2_WPA2-PSK_WIFI_Cracking_Attack__win_00224,train,32,1.0,0,0.0,0,0.0,0,0.0,31,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,0.4375,14,0.4375,0,0.0,1,0.03125,0,0.0,0,0.0,0,0.0,17,0.53125,0,0.0,17,0.53125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1300,1300,41600,41631,2021-09-13 03:04:00,2021-09-13 03:04:00,32,0.0,32000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.8125,125.0126087390788,38.0,564.0,38.75,85.0,131.0,131.0,564.0,5.256598240469208,13.96774193548387,164.2607062099106,83.96774193548387,526.0,43.0,4.0,47.0,1,2,1,-0.0,1.0,-0.0,0.0,0.5,0.0,0.0,0.0,32,1.0,1,2,WPA2-PSK WIFI Cracking Attack,2,high,WPA2-PSK WIFI Cracking Attack,WPA2-PSK WIFI Cracking Attack,atk2_WPA2-PSK_WIFI_Cracking_Attack__win_00225,train,32,1.0,0,0.0,0,0.0,0,0.0,31,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16,0.5,16,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16,0.5,0,0.0,16,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1301,1301,41632,41663,2021-09-13 03:04:00,2021-09-13 03:04:00,32,0.0,32000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.28125,256.3779234810156,38.0,564.0,39.0,564.0,564.0,564.0,39.0,-1.5962243401759444,-16.93548387096774,325.91537942746197,213.7741935483871,526.0,44.1875,7.691056088080492,70.0,1,2,1,-0.0,0.9971803988942642,-0.0,0.0,0.46875,0.0,0.0,0.0,30,0.9375,1,2,WPA2-PSK WIFI Cracking Attack,2,high,WPA2-PSK WIFI Cracking Attack,WPA2-PSK WIFI Cracking Attack,atk2_WPA2-PSK_WIFI_Cracking_Attack__win_00226,train,32,1.0,0,0.0,0,0.0,0,0.0,31,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,0.40625,13,0.40625,0,0.0,2,0.0625,0,0.0,0,0.0,0,0.0,17,0.53125,0,0.0,17,0.53125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1302,1302,41664,41695,2021-09-13 03:04:00,2021-09-13 03:04:00,32,0.0,32000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.90625,125.6123400026347,38.0,564.0,38.0,39.0,131.0,38.0,38.0,-0.9954178885630468,0.0,127.86938900753881,46.25806451612903,526.0,43.25,3.992179855667828,47.0,1,2,1,-0.0,0.9971803988942642,-0.0,0.0,0.53125,0.0,0.0,0.0,32,1.0,1,2,WPA2-PSK WIFI Cracking Attack,2,high,WPA2-PSK WIFI Cracking Attack,WPA2-PSK WIFI Cracking Attack,atk2_WPA2-PSK_WIFI_Cracking_Attack__win_00227,train,32,1.0,0,0.0,0,0.0,0,0.0,31,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,0.53125,17,0.53125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,0.46875,0,0.0,15,0.46875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1303,1303,41696,41727,2021-09-13 03:04:00,2021-09-13 03:04:00,32,0.0,32000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0625,30.59507466488683,38.0,131.0,38.0,39.0,39.0,39.0,38.0,-0.2060117302052779,-0.03225806451612903,33.239583739258975,12.741935483870968,93.0,46.0,2.6457513110645907,47.0,1,2,1,-0.0,0.5435644431995964,-0.0,0.0,0.875,0.0,0.0,0.0,32,1.0,1,2,WPA2-PSK WIFI Cracking Attack,2,high,WPA2-PSK WIFI Cracking Attack,WPA2-PSK WIFI Cracking Attack,atk2_WPA2-PSK_WIFI_Cracking_Attack__win_00228,train,32,1.0,0,0.0,0,0.0,0,0.0,31,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28,0.875,28,0.875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.125,0,0.0,4,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1304,1304,41728,41759,2021-09-13 03:04:00,2021-09-13 03:04:00,32,0.0,32000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.71875,44.539472925007765,38.0,144.0,38.0,39.0,131.0,39.0,39.0,1.0386730205278605,0.0,58.98058729293355,37.096774193548384,106.0,45.21875,5.775672985678812,70.0,1,2,1,-0.0,0.8960382325345574,-0.0,0.0,0.6875,0.0,0.0,0.0,31,0.96875,1,2,WPA2-PSK WIFI Cracking Attack,2,high,WPA2-PSK WIFI Cracking Attack,WPA2-PSK WIFI Cracking Attack,atk2_WPA2-PSK_WIFI_Cracking_Attack__win_00229,train,32,1.0,0,0.0,0,0.0,0,0.0,31,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,0.65625,21,0.65625,0,0.0,1,0.03125,0,0.0,0,0.0,0,0.0,10,0.3125,0,0.0,10,0.3125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1305,1305,41760,41791,2021-09-13 03:04:00,2021-09-13 03:04:00,32,0.0,32000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.59375,241.2511475847058,38.0,564.0,38.75,85.0,564.0,38.0,39.0,10.513379765395896,0.03225806451612903,226.72201023976302,108.03225806451613,526.0,43.0,4.0,47.0,1,2,1,-0.0,1.0,-0.0,0.0,0.5,0.0,0.0,0.0,32,1.0,1,2,WPA2-PSK WIFI Cracking Attack,2,high,WPA2-PSK WIFI Cracking Attack,WPA2-PSK WIFI Cracking Attack,atk2_WPA2-PSK_WIFI_Cracking_Attack__win_00230,train,32,1.0,0,0.0,0,0.0,0,0.0,31,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16,0.5,16,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16,0.5,0,0.0,16,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1306,1306,41792,41823,2021-09-13 03:04:00,2021-09-13 03:04:00,32,0.0,32000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.25,235.69418745484583,38.0,564.0,39.0,131.0,564.0,38.0,38.0,-18.54398826979471,0.0,183.34279545474726,74.06451612903226,526.0,42.25,3.929058411375428,47.0,1,2,1,-0.0,0.9744894033980523,-0.0,0.0,0.40625,0.0,0.0,0.0,32,1.0,1,2,WPA2-PSK WIFI Cracking Attack,2,high,WPA2-PSK WIFI Cracking Attack,WPA2-PSK WIFI Cracking Attack,atk2_WPA2-PSK_WIFI_Cracking_Attack__win_00231,train,32,1.0,0,0.0,0,0.0,0,0.0,31,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,0.40625,13,0.40625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19,0.59375,0,0.0,19,0.59375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1307,1307,41824,41855,2021-09-13 03:04:00,2021-09-13 03:04:00,32,0.0,32000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,151.42881991219505,38.0,564.0,38.0,39.0,131.0,131.0,564.0,5.882331378299121,13.96774193548387,213.86889017625666,100.2258064516129,526.0,44.5,3.7080992435478315,47.0,1,2,1,-0.0,0.8960382325345574,-0.0,0.0,0.6875,0.0,0.0,0.0,32,1.0,1,2,WPA2-PSK WIFI Cracking Attack,2,high,WPA2-PSK WIFI Cracking Attack,WPA2-PSK WIFI Cracking Attack,atk2_WPA2-PSK_WIFI_Cracking_Attack__win_00232,train,32,1.0,0,0.0,0,0.0,0,0.0,31,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22,0.6875,22,0.6875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.3125,0,0.0,10,0.3125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1308,1308,41856,41887,2021-09-13 03:04:00,2021-09-13 03:04:00,32,0.0,32000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.125,259.77054177677655,38.0,564.0,38.75,91.5,564.0,39.0,564.0,7.394794721407628,16.93548387096774,313.74737479779463,193.58064516129033,526.0,43.96875,6.110873377635966,70.0,1,2,1,-0.0,0.9971803988942642,-0.0,0.0,0.53125,0.0,0.0,0.0,31,0.96875,1,2,WPA2-PSK WIFI Cracking Attack,2,high,WPA2-PSK WIFI Cracking Attack,WPA2-PSK WIFI Cracking Attack,atk2_WPA2-PSK_WIFI_Cracking_Attack__win_00233,train,32,1.0,0,0.0,0,0.0,0,0.0,31,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16,0.5,16,0.5,0,0.0,1,0.03125,0,0.0,0,0.0,0,0.0,15,0.46875,0,0.0,15,0.46875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1309,1309,41888,41919,2021-09-13 03:04:00,2021-09-13 03:04:00,32,0.0,32000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.8125,198.3830633994495,38.0,564.0,39.0,131.0,131.0,564.0,131.0,-16.262829912023452,-13.96774193548387,83.41017338390684,26.161290322580644,433.0,41.5,3.7080992435478315,47.0,1,2,1,-0.0,0.8960382325345574,-0.0,0.0,0.3125,0.0,0.0,0.0,32,1.0,1,2,WPA2-PSK WIFI Cracking Attack,2,high,WPA2-PSK WIFI Cracking Attack,WPA2-PSK WIFI Cracking Attack,atk2_WPA2-PSK_WIFI_Cracking_Attack__win_00234,train,32,1.0,0,0.0,0,0.0,0,0.0,31,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.3125,10,0.3125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22,0.6875,0,0.0,22,0.6875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1310,1310,41920,41951,2021-09-13 03:04:00,2021-09-13 03:04:00,32,0.0,32000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.96875,232.35122718298155,38.0,564.0,38.0,39.0,564.0,131.0,564.0,14.244318181818183,13.96774193548387,251.00590969408023,128.09677419354838,526.0,44.0,3.872983346207417,47.0,1,2,1,-0.0,0.954434002924965,-0.0,0.0,0.625,0.0,0.0,0.0,32,1.0,1,2,WPA2-PSK WIFI Cracking Attack,2,high,WPA2-PSK WIFI Cracking Attack,WPA2-PSK WIFI Cracking Attack,atk2_WPA2-PSK_WIFI_Cracking_Attack__win_00235,train,32,1.0,0,0.0,0,0.0,0,0.0,31,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,0.625,20,0.625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.375,0,0.0,12,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1311,1311,41952,41983,2021-09-13 03:04:00,2021-09-13 03:04:00,32,0.0,32000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.09375,236.2291471451766,38.0,564.0,131.0,564.0,564.0,564.0,131.0,-9.55920087976539,-13.96774193548387,157.92188429746662,60.74193548387097,526.0,41.46875,5.994707952644566,70.0,1,2,1,-0.0,0.7578784625383954,-0.0,0.0,0.21875,0.0,0.0,0.0,31,0.96875,1,2,WPA2-PSK WIFI Cracking Attack,2,high,WPA2-PSK WIFI Cracking Attack,WPA2-PSK WIFI Cracking Attack,atk2_WPA2-PSK_WIFI_Cracking_Attack__win_00236,train,32,1.0,0,0.0,0,0.0,0,0.0,31,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.1875,6,0.1875,0,0.0,1,0.03125,0,0.0,0,0.0,0,0.0,25,0.78125,0,0.0,25,0.78125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1312,1312,41984,42015,2021-09-13 03:04:00,2021-09-13 03:04:00,32,0.0,32000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5,45.96262068246327,38.0,144.0,38.0,39.0,131.0,131.0,39.0,-1.1074046920821097,-2.967741935483871,61.17899906960892,40.0,106.0,44.71875,5.943664563003198,70.0,1,2,1,-0.0,0.954434002924965,-0.0,0.0,0.625,0.0,0.0,0.0,31,0.96875,1,2,WPA2-PSK WIFI Cracking Attack,2,high,WPA2-PSK WIFI Cracking Attack,WPA2-PSK WIFI Cracking Attack,atk2_WPA2-PSK_WIFI_Cracking_Attack__win_00237,train,32,1.0,0,0.0,0,0.0,0,0.0,31,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19,0.59375,19,0.59375,0,0.0,1,0.03125,0,0.0,0,0.0,0,0.0,12,0.375,0,0.0,12,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1313,1313,42016,42047,2021-09-13 03:04:00,2021-09-13 03:04:00,32,0.0,32000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.09375,35.74594327944781,38.0,131.0,38.0,39.0,109.0,38.0,109.0,-0.3410923753665679,2.2903225806451615,39.65593438760466,22.419354838709676,93.0,44.25,3.799671038392666,47.0,1,2,1,-0.0,0.9283620723948676,-0.0,0.0,0.65625,0.0,0.0,0.0,32,1.0,1,2,WPA2-PSK WIFI Cracking Attack,2,high,WPA2-PSK WIFI Cracking Attack,WPA2-PSK WIFI Cracking Attack,atk2_WPA2-PSK_WIFI_Cracking_Attack__win_00238,train,32,1.0,0,0.0,0,0.0,0,0.0,31,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,0.65625,21,0.65625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.34375,0,0.0,11,0.34375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1314,1314,42048,42079,2021-09-13 03:04:00,2021-09-13 03:04:00,32,0.0,32000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.40625,37.78877096357461,38.0,131.0,38.0,39.0,109.0,109.0,38.0,-1.311033724340173,-2.2903225806451615,50.397896492449796,32.74193548387097,93.0,43.5,3.968626966596886,47.0,1,2,1,-0.0,0.9886994082884974,-0.0,0.0,0.5625,0.0,0.0,0.0,32,1.0,1,2,WPA2-PSK WIFI Cracking Attack,2,high,WPA2-PSK WIFI Cracking Attack,WPA2-PSK WIFI Cracking Attack,atk2_WPA2-PSK_WIFI_Cracking_Attack__win_00239,train,32,1.0,0,0.0,0,0.0,0,0.0,31,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,0.5625,18,0.5625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,0.4375,0,0.0,14,0.4375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1315,1315,42080,42111,2021-09-13 03:04:00,2021-09-13 03:04:00,32,0.0,32000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.28125,46.63169146018081,38.0,144.0,38.75,39.0,131.0,39.0,39.0,0.24431818181818374,0.0,58.31449772707719,36.96774193548387,105.0,44.21875,6.065962284543154,70.0,1,2,1,-0.0,0.9886994082884974,-0.0,0.0,0.5625,0.0,0.0,0.0,31,0.96875,1,2,WPA2-PSK WIFI Cracking Attack,2,high,WPA2-PSK WIFI Cracking Attack,WPA2-PSK WIFI Cracking Attack,atk2_WPA2-PSK_WIFI_Cracking_Attack__win_00240,train,32,1.0,0,0.0,0,0.0,0,0.0,31,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,0.53125,17,0.53125,0,0.0,1,0.03125,0,0.0,0,0.0,0,0.0,14,0.4375,0,0.0,14,0.4375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1316,1316,42112,42143,2021-09-13 03:04:00,2021-09-13 03:04:00,32,0.0,32000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.6875,127.84791685338483,38.0,564.0,38.0,39.0,62.0,38.0,39.0,1.2085777126099722,0.03225806451612903,195.94131509055788,98.16129032258064,526.0,45.0,3.4641016151377544,47.0,1,2,1,-0.0,0.8112781244591328,-0.0,0.0,0.75,0.0,0.0,0.0,32,1.0,1,2,WPA2-PSK WIFI Cracking Attack,2,high,WPA2-PSK WIFI Cracking Attack,WPA2-PSK WIFI Cracking Attack,atk2_WPA2-PSK_WIFI_Cracking_Attack__win_00241,train,32,1.0,0,0.0,0,0.0,0,0.0,31,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,0.75,24,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.25,0,0.0,8,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1317,1317,42144,42175,2021-09-13 03:04:00,2021-09-13 03:04:00,32,0.0,32000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.15625,254.07185368697867,38.0,564.0,38.0,39.0,564.0,38.0,38.0,-1.3114002932551232,0.0,312.8765602206146,196.96774193548387,526.0,44.21875,6.065962284543154,70.0,1,2,1,-0.0,0.9886994082884974,-0.0,0.0,0.5625,0.0,0.0,0.0,31,0.96875,1,2,WPA2-PSK WIFI Cracking Attack,2,high,WPA2-PSK WIFI Cracking Attack,WPA2-PSK WIFI Cracking Attack,atk2_WPA2-PSK_WIFI_Cracking_Attack__win_00242,train,32,1.0,0,0.0,0,0.0,0,0.0,31,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,0.53125,17,0.53125,0,0.0,1,0.03125,0,0.0,0,0.0,0,0.0,14,0.4375,0,0.0,14,0.4375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1318,1318,42176,42207,2021-09-13 03:04:00,2021-09-13 03:04:00,32,0.0,32000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.1875,44.78311449363476,38.0,131.0,38.0,39.0,131.0,39.0,131.0,1.8291788856304996,2.967741935483871,64.30245260509258,45.16129032258065,93.0,44.0,3.872983346207417,47.0,1,2,1,-0.0,0.954434002924965,-0.0,0.0,0.625,0.0,0.0,0.0,32,1.0,1,2,WPA2-PSK WIFI Cracking Attack,2,high,WPA2-PSK WIFI Cracking Attack,WPA2-PSK WIFI Cracking Attack,atk2_WPA2-PSK_WIFI_Cracking_Attack__win_00243,train,32,1.0,0,0.0,0,0.0,0,0.0,31,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,0.625,20,0.625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.375,0,0.0,12,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1319,1319,42208,42239,2021-09-13 03:04:00,2021-09-13 03:04:00,32,0.0,32000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.96875,45.888781564098,38.0,131.0,38.0,39.0,131.0,131.0,131.0,-0.7476173020527833,0.0,46.995538566562786,24.322580645161292,93.0,43.5,3.968626966596886,47.0,1,2,1,-0.0,0.9886994082884974,-0.0,0.0,0.5625,0.0,0.0,0.0,32,1.0,1,2,WPA2-PSK WIFI Cracking Attack,2,high,WPA2-PSK WIFI Cracking Attack,WPA2-PSK WIFI Cracking Attack,atk2_WPA2-PSK_WIFI_Cracking_Attack__win_00244,train,32,1.0,0,0.0,0,0.0,0,0.0,31,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,0.5625,18,0.5625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,0.4375,0,0.0,14,0.4375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1320,1320,42240,42271,2021-09-13 03:04:00,2021-09-13 03:04:00,32,0.0,32000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.25,37.01182243554078,38.0,144.0,38.0,39.0,39.0,131.0,38.0,-1.234970674486802,-3.0,45.68263593321265,22.419354838709676,106.0,46.46875,5.123380079351912,70.0,1,2,1,-0.0,0.6252624052234231,-0.0,0.0,0.84375,0.0,0.0,0.0,31,0.96875,1,2,WPA2-PSK WIFI Cracking Attack,2,high,WPA2-PSK WIFI Cracking Attack,WPA2-PSK WIFI Cracking Attack,atk2_WPA2-PSK_WIFI_Cracking_Attack__win_00245,train,32,1.0,0,0.0,0,0.0,0,0.0,31,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26,0.8125,26,0.8125,0,0.0,1,0.03125,0,0.0,0,0.0,0,0.0,5,0.15625,0,0.0,5,0.15625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1321,1321,42272,42303,2021-09-13 03:04:00,2021-09-13 03:04:00,32,0.0,32000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.875,39.84324754585148,38.0,131.0,38.0,39.0,108.0,131.0,108.0,-0.8141495601173004,-0.7419354838709677,51.06856096302839,32.54838709677419,93.0,44.0,3.872983346207417,47.0,1,2,1,-0.0,0.954434002924965,-0.0,0.0,0.625,0.0,0.0,0.0,32,1.0,1,2,WPA2-PSK WIFI Cracking Attack,2,high,WPA2-PSK WIFI Cracking Attack,WPA2-PSK WIFI Cracking Attack,atk2_WPA2-PSK_WIFI_Cracking_Attack__win_00246,train,32,1.0,0,0.0,0,0.0,0,0.0,31,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,0.625,20,0.625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.375,0,0.0,12,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
